Role Adoption,Demographic Priming,gender,race,prompt_version,model,task,% English,% Non-\nEnglish,is Hispanic
Direct,Explicit,N,Hispanic,v1,OLMo-2-0325-32B-Instruct,Bio,0.96,0.040000000000000036,Hispanic
Direct,Explicit,N,Hispanic,v1,OLMo-2-0325-32B-Instruct,SD,0.91,0.08999999999999997,Hispanic
Direct,Explicit,N,Hispanic,v1,OLMo-2-1124-7B-Instruct,Bio,0.9,0.09999999999999998,Hispanic
Direct,Explicit,N,Hispanic,v1,OLMo-2-1124-7B-Instruct,SD,0.98,0.020000000000000018,Hispanic
Direct,Explicit,N,Hispanic,v1,gemma-3-27b-it,Bio,1.0,0.0,Hispanic
Direct,Explicit,N,Hispanic,v1,gemma-3-27b-it,SD,0.49,0.51,Hispanic
Direct,Explicit,N,Hispanic,v2,Llama-3.1-8B-Instruct,Bio,0.93,0.06999999999999995,Hispanic
Direct,Explicit,N,Hispanic,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Hispanic
Direct,Explicit,N,Hispanic,v2,Llama-3.3-70B-Instruct,Bio,0.88,0.12,Hispanic
Direct,Explicit,N,Hispanic,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Hispanic
Direct,Explicit,N,Hispanic,v2,OLMo-2-0325-32B-Instruct,Bio,0.37,0.63,Hispanic
Direct,Explicit,N,Hispanic,v2,OLMo-2-0325-32B-Instruct,SD,0.0,1.0,Hispanic
Direct,Explicit,N,Hispanic,v2,OLMo-2-1124-7B-Instruct,Bio,0.59,0.41000000000000003,Hispanic
Direct,Explicit,N,Hispanic,v2,OLMo-2-1124-7B-Instruct,SD,0.67,0.32999999999999996,Hispanic
Direct,Explicit,N,Hispanic,v2,gemma-3-27b-it,Bio,0.93,0.06999999999999995,Hispanic
Direct,Explicit,N,Hispanic,v2,gemma-3-27b-it,SD,0.9,0.09999999999999998,Hispanic
Direct,Explicit,N,Middle-Eastern,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v1,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v1,OLMo-2-1124-7B-Instruct,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v1,gemma-3-27b-it,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,Llama-3.1-8B-Instruct,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,OLMo-2-0325-32B-Instruct,Bio,0.98,0.020000000000000018,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,OLMo-2-0325-32B-Instruct,SD,0.94,0.06000000000000005,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,gemma-3-27b-it,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Explicit,N,Middle-Eastern,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Explicit,N,White,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Asian,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v1,OLMo-2-0325-32B-Instruct,SD,0.98,0.020000000000000018,Non-Hispanic
Direct,Name,F,Black,v1,OLMo-2-1124-7B-Instruct,Bio,0.96,0.040000000000000036,Non-Hispanic
Direct,Name,F,Black,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v1,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v2,OLMo-2-0325-32B-Instruct,SD,0.92,0.07999999999999996,Non-Hispanic
Direct,Name,F,Black,v2,OLMo-2-1124-7B-Instruct,Bio,0.98,0.020000000000000018,Non-Hispanic
Direct,Name,F,Black,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v2,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Black,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Hispanic,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v1,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v1,OLMo-2-1124-7B-Instruct,Bio,0.99,0.010000000000000009,Hispanic
Direct,Name,F,Hispanic,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v1,gemma-3-27b-it,Bio,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v1,gemma-3-27b-it,SD,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,gemma-3-27b-it,Bio,1.0,0.0,Hispanic
Direct,Name,F,Hispanic,v2,gemma-3-27b-it,SD,1.0,0.0,Hispanic
Direct,Name,F,Middle-Eastern,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v1,OLMo-2-0325-32B-Instruct,SD,0.9,0.09999999999999998,Non-Hispanic
Direct,Name,F,Middle-Eastern,v1,OLMo-2-1124-7B-Instruct,Bio,0.97,0.030000000000000027,Non-Hispanic
Direct,Name,F,Middle-Eastern,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v1,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,OLMo-2-0325-32B-Instruct,SD,0.9,0.09999999999999998,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,OLMo-2-1124-7B-Instruct,Bio,0.97,0.030000000000000027,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,gemma-3-27b-it,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,F,Middle-Eastern,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v1,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v1,OLMo-2-1124-7B-Instruct,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,F,White,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v1,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v2,Llama-3.1-8B-Instruct,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,F,White,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v2,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v2,OLMo-2-1124-7B-Instruct,Bio,0.98989898989899,0.010101010101010055,Non-Hispanic
Direct,Name,F,White,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v2,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,F,White,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v1,OLMo-2-0325-32B-Instruct,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,M,Asian,v1,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v1,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v1,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v2,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v2,OLMo-2-1124-7B-Instruct,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,M,Asian,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v2,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Asian,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v1,Llama-3.1-8B-Instruct,SD,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,M,Black,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v1,OLMo-2-0325-32B-Instruct,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,M,Black,v1,OLMo-2-0325-32B-Instruct,SD,0.89,0.10999999999999999,Non-Hispanic
Direct,Name,M,Black,v1,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v1,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v2,OLMo-2-0325-32B-Instruct,Bio,0.98,0.020000000000000018,Non-Hispanic
Direct,Name,M,Black,v2,OLMo-2-0325-32B-Instruct,SD,0.84,0.16000000000000003,Non-Hispanic
Direct,Name,M,Black,v2,OLMo-2-1124-7B-Instruct,Bio,0.98,0.020000000000000018,Non-Hispanic
Direct,Name,M,Black,v2,OLMo-2-1124-7B-Instruct,SD,0.98,0.020000000000000018,Non-Hispanic
Direct,Name,M,Black,v2,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Black,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Hispanic,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v1,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v1,OLMo-2-1124-7B-Instruct,Bio,0.97,0.030000000000000027,Hispanic
Direct,Name,M,Hispanic,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v1,gemma-3-27b-it,Bio,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v1,gemma-3-27b-it,SD,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,gemma-3-27b-it,Bio,1.0,0.0,Hispanic
Direct,Name,M,Hispanic,v2,gemma-3-27b-it,SD,1.0,0.0,Hispanic
Direct,Name,M,Middle-Eastern,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v1,OLMo-2-0325-32B-Instruct,SD,0.9,0.09999999999999998,Non-Hispanic
Direct,Name,M,Middle-Eastern,v1,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v1,gemma-3-27b-it,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,M,Middle-Eastern,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,OLMo-2-0325-32B-Instruct,SD,0.9,0.09999999999999998,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,Middle-Eastern,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,OLMo-2-0325-32B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,gemma-3-27b-it,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v1,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v2,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v2,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v2,Llama-3.3-70B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v2,Llama-3.3-70B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v2,OLMo-2-0325-32B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v2,OLMo-2-0325-32B-Instruct,SD,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,M,White,v2,OLMo-2-1124-7B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v2,OLMo-2-1124-7B-Instruct,SD,1.0,0.0,Non-Hispanic
Direct,Name,M,White,v2,gemma-3-27b-it,Bio,0.99,0.010000000000000009,Non-Hispanic
Direct,Name,M,White,v2,gemma-3-27b-it,SD,1.0,0.0,Non-Hispanic
Direct,Name,N,Asian,v1,Llama-3.1-8B-Instruct,Bio,1.0,0.0,Non-Hispanic
Direct,Name,N,Asian,v1,Llama-3.1-8B-Instruct,SD,1.0,0.0,Non-Hispanic
